## vdj_pipe v0.1.5-15-gffd7271~; clang7.0.2; Boost1.57.0; build:20160217; 2016-Feb-17 21:22:17 UTC
read_id	total_copies	exact_copies	mismatched_ends	5'-mismatch	3'-mismatch
IS9DOBB01CPFZ8	1	1	0	0	0
IS9DOBB01DJ62Y	4	4	0	0	0
IS9DOBB01B7T5Z	7	7	0	0	0
IS9DOBB01CCTTU	1	1	0	0	0
IS9DOBB01AZN5N	2	2	0	0	0
IS9DOBB01ATTMH	1	1	0	0	0
IS9DOBB01CLDUF	2	2	0	0	0
IS9DOBB01CVW64	1	1	0	0	0
IS9DOBB01CZ6PV	8	8	0	0	0
IS9DOBB01BUOMN	19	19	0	0	0
IS9DOBB01CPG5S	3	3	0	0	0
IS9DOBB01DSHA6	8	8	0	0	0
IS9DOBB01BS07P	30	30	0	0	0
IS9DOBB01DLBAQ	1	1	0	0	0
IS9DOBB01B5OPZ	4	4	0	0	0
IS9DOBB01A7R2E	2	2	0	0	0
IS9DOBB01CVM05	1	1	0	0	0
IS9DOBB01EKACJ	1	1	0	0	0
IS9DOBB01A5R42	1	1	0	0	0
IS9DOBB01D3JGF	6	6	0	0	0
IS9DOBB01CCKZF	4	4	0	0	0
IS9DOBB01COSFZ	1	1	0	0	0
IS9DOBB01DIW0B	19	19	0	0	0
IS9DOBB01BU4AX	1	1	0	0	0
IS9DOBB01DVEWH	1	1	0	0	0
IS9DOBB01DOZZN	1	1	0	0	0
IS9DOBB01EOAMD	1	1	0	0	0
IS9DOBB01BMRKX	3	3	0	0	0
IS9DOBB01AJLX8	1	1	0	0	0
IS9DOBB01B6IEH	2	2	0	0	0
IS9DOBB01A4FRT	1	1	0	0	0
IS9DOBB01DSZHL	1	1	0	0	0
IS9DOBB01EMCDJ	1	1	0	0	0
IS9DOBB01BMSE5	15	15	0	0	0
IS9DOBB01D7JV3	1	1	0	0	0
IS9DOBB01EAQFA	7	7	0	0	0
IS9DOBB01BUEEL	15	15	0	0	0
IS9DOBB01DBSD1	1	1	0	0	0
IS9DOBB01DYE9W	1	1	0	0	0
IS9DOBB01AZ5FU	1	1	0	0	0
IS9DOBB01B8ZA9	1	1	0	0	0
IS9DOBB01BS350	2	2	0	0	0
IS9DOBB01AVZFE	2	2	0	0	0
IS9DOBB01CN29N	2	2	0	0	0
IS9DOBB01CST0S	1	1	0	0	0
IS9DOBB01EEBZP	9	9	0	0	0
IS9DOBB01DQUSA	1	1	0	0	0
IS9DOBB01CFQ7Y	1	1	0	0	0
IS9DOBB01DVU89	1	1	0	0	0
IS9DOBB01DTY8D	1	1	0	0	0
IS9DOBB01ED6QZ	2	2	0	0	0
IS9DOBB01C5Z76	1	1	0	0	0
IS9DOBB01ANQ98	1	1	0	0	0
IS9DOBB01CVJV4	3	3	0	0	0
IS9DOBB01C5P2K	1	1	0	0	0
IS9DOBB01EA0VP	16	16	0	0	0
IS9DOBB01BWJBA	1	1	0	0	0
IS9DOBB01C94UA	4	4	0	0	0
IS9DOBB01AX3YU	14	14	0	0	0
IS9DOBB01DRZFL	1	1	0	0	0
IS9DOBB01B101B	3	3	0	0	0
IS9DOBB01D7KOR	2	2	0	0	0
IS9DOBB01CTY5K	9	9	0	0	0
IS9DOBB01AVV0R	11	11	0	0	0
IS9DOBB01BA2XN	2	2	0	0	0
IS9DOBB01AR1CD	1	1	0	0	0
IS9DOBB01A11TO	5	5	0	0	0
IS9DOBB01EQ15P	1	1	0	0	0
IS9DOBB01APR8V	1	1	0	0	0
IS9DOBB01DQS2Z	2	2	0	0	0
IS9DOBB01CC4X2	6	6	0	0	0
IS9DOBB01BP3VV	1	1	0	0	0
IS9DOBB01APW1D	3	3	0	0	0
IS9DOBB01B1SEK	4	4	0	0	0
IS9DOBB01C5820	1	1	0	0	0
IS9DOBB01EI1VB	1	1	0	0	0
IS9DOBB01DZJSX	2	2	0	0	0
IS9DOBB01DVP29	2	2	0	0	0
IS9DOBB01CP5QL	1	1	0	0	0
IS9DOBB01D1OWH	3	3	0	0	0
IS9DOBB01DLFLE	2	2	0	0	0
IS9DOBB01EJQ7K	17	17	0	0	0
IS9DOBB01EGEGX	8	8	0	0	0
IS9DOBB01AFIXD	1	1	0	0	0
IS9DOBB01AXQEP	45	45	0	0	0
IS9DOBB01DOSE1	4	4	0	0	0
IS9DOBB01BLP3T	1	1	0	0	0
IS9DOBB01A5GH7	1	1	0	0	0
IS9DOBB01DWON2	1	1	0	0	0
IS9DOBB01CJXWB	2	2	0	0	0
IS9DOBB01EKHIZ	1	1	0	0	0
IS9DOBB01D1YZ6	1	1	0	0	0
IS9DOBB01DSF8G	3	3	0	0	0
IS9DOBB01B3ZTY	2	2	0	0	0
IS9DOBB01DM0VP	1	1	0	0	0
IS9DOBB01BS62M	1	1	0	0	0
IS9DOBB01BEFTR	12	12	0	0	0
IS9DOBB01DPEB6	1	1	0	0	0
IS9DOBB01D8VAX	1	1	0	0	0
IS9DOBB01CP3F0	1	1	0	0	0
IS9DOBB01A5M63	1	1	0	0	0
IS9DOBB01AO2JE	1	1	0	0	0
IS9DOBB01D112O	15	15	0	0	0
IS9DOBB01C222Y	1	1	0	0	0
IS9DOBB01CS3ZZ	1	1	0	0	0
IS9DOBB01CAQ8J	3	3	0	0	0
IS9DOBB01CP1YC	3	3	0	0	0
IS9DOBB01CHIV9	2	2	0	0	0
IS9DOBB01EEZIP	6	6	0	0	0
IS9DOBB01DINA1	4	4	0	0	0
IS9DOBB01B0CCA	2	2	0	0	0
IS9DOBB01BDNMS	1	1	0	0	0
IS9DOBB01A4Y9K	1	1	0	0	0
IS9DOBB01EWIGQ	2	2	0	0	0
IS9DOBB01DDLNY	1	1	0	0	0
IS9DOBB01EVL7T	1	1	0	0	0
IS9DOBB01C0M12	1	1	0	0	0
IS9DOBB01DL43J	1	1	0	0	0
IS9DOBB01APL6T	2	2	0	0	0
IS9DOBB01CEFOJ	2	2	0	0	0
IS9DOBB01DQM4M	1	1	0	0	0
IS9DOBB01EISJZ	1	1	0	0	0
IS9DOBB01CSWJH	1	1	0	0	0
IS9DOBB01AF56H	1	1	0	0	0
IS9DOBB01ETYZV	1	1	0	0	0
IS9DOBB01EFZQT	8	8	0	0	0
IS9DOBB01CWWDT	1	1	0	0	0
IS9DOBB01B8Y47	2	2	0	0	0
IS9DOBB01DMG6M	3	3	0	0	0
IS9DOBB01C9KY1	5	5	0	0	0
IS9DOBB01B0Q02	1	1	0	0	0
IS9DOBB01C46LP	1	1	0	0	0
IS9DOBB01BE9OP	1	1	0	0	0
IS9DOBB01ATZOJ	1	1	0	0	0
IS9DOBB01DUSJT	2	2	0	0	0
IS9DOBB01DI29K	1	1	0	0	0
IS9DOBB01AKT39	2	2	0	0	0
IS9DOBB01DHEQJ	3	3	0	0	0
IS9DOBB01AWSMB	7	7	0	0	0
IS9DOBB01BGQHW	1	1	0	0	0
IS9DOBB01C3SSN	3	3	0	0	0
IS9DOBB01C0Z9S	2	2	0	0	0
IS9DOBB01AP0DO	7	7	0	0	0
IS9DOBB01BIBAQ	3	3	0	0	0
IS9DOBB01BHVW8	1	1	0	0	0
IS9DOBB01ALAXS	9	9	0	0	0
IS9DOBB01BHLPY	1	1	0	0	0
IS9DOBB01CUSTB	1	1	0	0	0
IS9DOBB01AZHX9	1	1	0	0	0
IS9DOBB01B8Z6I	2	2	0	0	0
IS9DOBB01BK11F	1	1	0	0	0
IS9DOBB01CNG8M	2	2	0	0	0
IS9DOBB01BXJOI	2	2	0	0	0
IS9DOBB01EEUXM	3	3	0	0	0
IS9DOBB01CO0FD	1	1	0	0	0
IS9DOBB01BJ22J	1	1	0	0	0
IS9DOBB01CBVHP	1	1	0	0	0
IS9DOBB01CZR31	4	4	0	0	0
IS9DOBB01CT4V3	1	1	0	0	0
IS9DOBB01BBU1E	2	2	0	0	0
IS9DOBB01DYEXJ	1	1	0	0	0
IS9DOBB01D0BE1	1	1	0	0	0
IS9DOBB01A09CI	3	3	0	0	0
IS9DOBB01DH4H3	2	2	0	0	0
IS9DOBB01AR1QK	1	1	0	0	0
IS9DOBB01AE8BR	3	3	0	0	0
IS9DOBB01DAOYU	11	11	0	0	0
IS9DOBB01A14HT	1	1	0	0	0
IS9DOBB01EA32C	5	5	0	0	0
IS9DOBB01C0TR7	3	3	0	0	0
IS9DOBB01EUJTY	1	1	0	0	0
IS9DOBB01BDI6F	1	1	0	0	0
IS9DOBB01CMIYH	1	1	0	0	0
IS9DOBB01B11D3	2	2	0	0	0
IS9DOBB01EG3NA	2	2	0	0	0
IS9DOBB01DEV4T	4	4	0	0	0
IS9DOBB01BI9GV	1	1	0	0	0
IS9DOBB01BPGXR	1	1	0	0	0
IS9DOBB01CK2Y6	1	1	0	0	0
IS9DOBB01AEZL5	1	1	0	0	0
IS9DOBB01BUILD	2	2	0	0	0
IS9DOBB01C0MHK	1	1	0	0	0
IS9DOBB01C2920	1	1	0	0	0
IS9DOBB01BX582	2	2	0	0	0
IS9DOBB01AEM0U	1	1	0	0	0
IS9DOBB01DZE4P	1	1	0	0	0
IS9DOBB01DFBQP	4	4	0	0	0
IS9DOBB01AMCDW	1	1	0	0	0
IS9DOBB01D8RAO	1	1	0	0	0
IS9DOBB01A3TGI	1	1	0	0	0
IS9DOBB01CWJUQ	3	3	0	0	0
IS9DOBB01CI97V	5	5	0	0	0
IS9DOBB01BXXAF	2	2	0	0	0
IS9DOBB01CL1GM	1	1	0	0	0
IS9DOBB01DUTXD	4	4	0	0	0
IS9DOBB01C7BG8	1	1	0	0	0
IS9DOBB01D0ZOD	1	1	0	0	0
IS9DOBB01D3LH7	45	45	0	0	0
IS9DOBB01B5JTZ	2	2	0	0	0
IS9DOBB01AP71O	1	1	0	0	0
IS9DOBB01CXI3U	2	2	0	0	0
IS9DOBB01DBJUF	1	1	0	0	0
IS9DOBB01B3VMN	1	1	0	0	0
IS9DOBB01BTATH	1	1	0	0	0
IS9DOBB01AJFPS	1	1	0	0	0
IS9DOBB01BUR1Y	2	2	0	0	0
IS9DOBB01DAOF4	1	1	0	0	0
IS9DOBB01EBOLF	3	3	0	0	0
IS9DOBB01B8SQR	4	4	0	0	0
IS9DOBB01D1XZN	1	1	0	0	0
IS9DOBB01C1W6G	13	13	0	0	0
IS9DOBB01AQ54I	1	1	0	0	0
IS9DOBB01CQXKB	1	1	0	0	0
IS9DOBB01AXYTB	1	1	0	0	0
IS9DOBB01EGER5	3	3	0	0	0
IS9DOBB01BIG6J	11	11	0	0	0
IS9DOBB01EXXBP	3	3	0	0	0
IS9DOBB01A46YE	5	5	0	0	0
IS9DOBB01DPQAJ	1	1	0	0	0
IS9DOBB01EOGJX	1	1	0	0	0
IS9DOBB01BG0E6	2	2	0	0	0
IS9DOBB01DFX9F	1	1	0	0	0
IS9DOBB01D0IQ8	1	1	0	0	0
IS9DOBB01AXH04	2	2	0	0	0
IS9DOBB01EQF6G	1	1	0	0	0
IS9DOBB01BGXCO	1	1	0	0	0
IS9DOBB01C3OJV	1	1	0	0	0
IS9DOBB01EF861	8	8	0	0	0
IS9DOBB01DU1SG	1	1	0	0	0
IS9DOBB01B4BPI	1	1	0	0	0
IS9DOBB01CE7GO	7	7	0	0	0
IS9DOBB01B1KY3	1	1	0	0	0
IS9DOBB01ATYCC	1	1	0	0	0
IS9DOBB01D6X1N	2	2	0	0	0
IS9DOBB01CT404	12	12	0	0	0
IS9DOBB01CSO8T	1	1	0	0	0
IS9DOBB01BF52C	2	2	0	0	0
IS9DOBB01A5ZIU	3	3	0	0	0
IS9DOBB01EK40G	2	2	0	0	0
IS9DOBB01D1FTD	1	1	0	0	0
IS9DOBB01AS2S6	23	23	0	0	0
IS9DOBB01E0MQP	1	1	0	0	0
IS9DOBB01CMFLJ	1	1	0	0	0
IS9DOBB01CKRCY	2	2	0	0	0
IS9DOBB01C5GLH	1	1	0	0	0
IS9DOBB01CNW0H	3	3	0	0	0
IS9DOBB01BNQGS	1	1	0	0	0
IS9DOBB01CZ4AR	1	1	0	0	0
IS9DOBB01DAGIH	1	1	0	0	0
IS9DOBB01BS0CU	1	1	0	0	0
IS9DOBB01ERQNJ	5	5	0	0	0
IS9DOBB01EA2VO	1	1	0	0	0
IS9DOBB01DOL6N	1	1	0	0	0
IS9DOBB01ESW7R	1	1	0	0	0
IS9DOBB01DZOLJ	2	2	0	0	0
IS9DOBB01B6S6W	1	1	0	0	0
IS9DOBB01DG0WT	4	4	0	0	0
IS9DOBB01CSNPQ	1	1	0	0	0
IS9DOBB01EW0HD	1	1	0	0	0
IS9DOBB01A4XI3	4	4	0	0	0
IS9DOBB01A9B90	4	4	0	0	0
IS9DOBB01DPJEA	1	1	0	0	0
IS9DOBB01BJJUN	1	1	0	0	0
IS9DOBB01DHL2E	12	12	0	0	0
IS9DOBB01DZTVA	1	1	0	0	0
IS9DOBB01D9K7W	2	2	0	0	0
IS9DOBB01CXAR8	1	1	0	0	0
IS9DOBB01E0DOX	1	1	0	0	0
IS9DOBB01DX6B3	12	12	0	0	0
IS9DOBB01B7ZRY	2	2	0	0	0
IS9DOBB01BGCOY	1	1	0	0	0
IS9DOBB01BSJAG	1	1	0	0	0
IS9DOBB01BRBCY	2	2	0	0	0
IS9DOBB01B4HSJ	2	2	0	0	0
IS9DOBB01C72XK	3	3	0	0	0
IS9DOBB01AD2NJ	1	1	0	0	0
IS9DOBB01AV9YU	1	1	0	0	0
IS9DOBB01AV6S0	1	1	0	0	0
IS9DOBB01B8M00	4	4	0	0	0
IS9DOBB01D90DI	3	3	0	0	0
IS9DOBB01EPQY0	3	3	0	0	0
IS9DOBB01DEKX0	12	12	0	0	0
IS9DOBB01B1F5O	6	6	0	0	0
IS9DOBB01D5NHZ	1	1	0	0	0
IS9DOBB01D35Y8	6	6	0	0	0
IS9DOBB01BALKD	1	1	0	0	0
IS9DOBB01DTQ35	1	1	0	0	0
IS9DOBB01BQ36S	4	4	0	0	0
IS9DOBB01AXX4V	1	1	0	0	0
IS9DOBB01AVBC6	1	1	0	0	0
IS9DOBB01B5NY4	1	1	0	0	0
IS9DOBB01DT3L7	1	1	0	0	0
IS9DOBB01A7FQB	3	3	0	0	0
IS9DOBB01CHRFZ	3	3	0	0	0
IS9DOBB01DR39S	1	1	0	0	0
IS9DOBB01A3W7G	3	3	0	0	0
IS9DOBB01D52EY	1	1	0	0	0
IS9DOBB01EP3V7	1	1	0	0	0
IS9DOBB01BKZ4L	1	1	0	0	0
IS9DOBB01EVNV3	1	1	0	0	0
IS9DOBB01A4XVN	1	1	0	0	0
IS9DOBB01CYJ8R	1	1	0	0	0
IS9DOBB01BD00D	1	1	0	0	0
IS9DOBB01A6DX0	1	1	0	0	0
IS9DOBB01EVPLU	14	14	0	0	0
IS9DOBB01AFWS2	1	1	0	0	0
IS9DOBB01AU9TP	2	2	0	0	0
IS9DOBB01BC3AE	2	2	0	0	0
IS9DOBB01A4OXB	1	1	0	0	0
IS9DOBB01D5CT1	1	1	0	0	0
IS9DOBB01CEMNF	1	1	0	0	0
IS9DOBB01B96UH	3	3	0	0	0
IS9DOBB01CI8DY	1	1	0	0	0
IS9DOBB01DCWGJ	3	3	0	0	0
IS9DOBB01A8I6Z	3	3	0	0	0
IS9DOBB01CYE4N	1	1	0	0	0
IS9DOBB01AU477	1	1	0	0	0
IS9DOBB01AYM8C	2	2	0	0	0
IS9DOBB01A98OL	2	2	0	0	0
IS9DOBB01DPH4G	2	2	0	0	0
IS9DOBB01DF4QH	1	1	0	0	0
IS9DOBB01CCMYQ	1	1	0	0	0
IS9DOBB01DX9L8	3	3	0	0	0
IS9DOBB01ESHIJ	1	1	0	0	0
IS9DOBB01C5ZIW	1	1	0	0	0
IS9DOBB01EVK7D	1	1	0	0	0
IS9DOBB01AU6Z8	1	1	0	0	0
IS9DOBB01BWGTX	2	2	0	0	0
IS9DOBB01AUNUD	1	1	0	0	0
IS9DOBB01BHR7E	3	3	0	0	0
IS9DOBB01BX9FZ	1	1	0	0	0
IS9DOBB01EDJTK	1	1	0	0	0
IS9DOBB01AL2K4	1	1	0	0	0
IS9DOBB01BZN2B	1	1	0	0	0
IS9DOBB01A9C5C	6	6	0	0	0
IS9DOBB01AYWPF	1	1	0	0	0
IS9DOBB01ASZ8W	2	2	0	0	0
IS9DOBB01DNV1A	16	16	0	0	0
IS9DOBB01DZO4B	1	1	0	0	0
IS9DOBB01ADPPG	1	1	0	0	0
IS9DOBB01BKMFS	1	1	0	0	0
IS9DOBB01ATB9X	3	3	0	0	0
IS9DOBB01C0WEP	3	3	0	0	0
IS9DOBB01C9SA2	1	1	0	0	0
IS9DOBB01D0R8H	4	4	0	0	0
IS9DOBB01DJB1G	8	8	0	0	0
IS9DOBB01DK6P9	1	1	0	0	0
IS9DOBB01AE80B	3	3	0	0	0
IS9DOBB01DFKZL	4	4	0	0	0
IS9DOBB01A3AVV	1	1	0	0	0
IS9DOBB01D6VCG	9	9	0	0	0
IS9DOBB01DRWMQ	1	1	0	0	0
IS9DOBB01B03TO	1	1	0	0	0
IS9DOBB01DOBV7	1	1	0	0	0
IS9DOBB01ES29Z	1	1	0	0	0
IS9DOBB01DX3QW	1	1	0	0	0
IS9DOBB01C0AP5	4	4	0	0	0
IS9DOBB01AYMNO	5	5	0	0	0
IS9DOBB01DDF7S	1	1	0	0	0
IS9DOBB01BMRT5	5	5	0	0	0
IS9DOBB01CQ7PU	1	1	0	0	0
IS9DOBB01CSNBZ	8	8	0	0	0
IS9DOBB01DNGU9	2	2	0	0	0
IS9DOBB01EI0R7	5	5	0	0	0
IS9DOBB01DPXZ6	4	4	0	0	0
IS9DOBB01BV8QN	1	1	0	0	0
IS9DOBB01AGDJA	4	4	0	0	0
IS9DOBB01A71B9	3	3	0	0	0
IS9DOBB01BIY8B	50	50	0	0	0
IS9DOBB01AOCSF	5	5	0	0	0
IS9DOBB01ET8R8	1	1	0	0	0
IS9DOBB01BBD5D	3	3	0	0	0
IS9DOBB01BF9RM	1	1	0	0	0
IS9DOBB01BCV6T	1	1	0	0	0
IS9DOBB01DCLA7	1	1	0	0	0
IS9DOBB01EZQTQ	2	2	0	0	0
IS9DOBB01DB4J3	7	7	0	0	0
IS9DOBB01DXE69	1	1	0	0	0
IS9DOBB01AEDFJ	2	2	0	0	0
IS9DOBB01DL3D7	8	8	0	0	0
IS9DOBB01C5A8A	10	10	0	0	0
IS9DOBB01BOI7O	22	22	0	0	0
IS9DOBB01CMV3N	3	3	0	0	0
IS9DOBB01AYTWE	1	1	0	0	0
IS9DOBB01AH1WT	1	1	0	0	0
IS9DOBB01DYIDE	1	1	0	0	0
IS9DOBB01EPFIC	1	1	0	0	0
IS9DOBB01BCD2E	7	7	0	0	0
IS9DOBB01BV9NW	1	1	0	0	0
IS9DOBB01B54RH	1	1	0	0	0
IS9DOBB01AU5A9	12	12	0	0	0
IS9DOBB01C062A	1	1	0	0	0
IS9DOBB01BBF6L	1	1	0	0	0
IS9DOBB01C1L31	1	1	0	0	0
IS9DOBB01EZ9XX	2	2	0	0	0
IS9DOBB01C7K9F	4	4	0	0	0
IS9DOBB01DS00R	1	1	0	0	0
IS9DOBB01DWMZ5	1	1	0	0	0
IS9DOBB01BOE9W	8	8	0	0	0
IS9DOBB01CAEOE	1	1	0	0	0
IS9DOBB01ER60D	3	3	0	0	0
IS9DOBB01DY8B6	1	1	0	0	0
IS9DOBB01BKTPA	1	1	0	0	0
IS9DOBB01DCV9Q	2	2	0	0	0
IS9DOBB01AH7LQ	2	2	0	0	0
IS9DOBB01EIWJ5	1	1	0	0	0
IS9DOBB01CPHRS	1	1	0	0	0
IS9DOBB01CMNW5	2	2	0	0	0
IS9DOBB01DFRUJ	1	1	0	0	0
IS9DOBB01C2M7B	7	7	0	0	0
IS9DOBB01BG60K	2	2	0	0	0
IS9DOBB01CW9ZT	1	1	0	0	0
IS9DOBB01B6128	2	2	0	0	0
IS9DOBB01CXDKR	1	1	0	0	0
IS9DOBB01C1ZJU	1	1	0	0	0
IS9DOBB01BYNLY	6	6	0	0	0
IS9DOBB01CW1IM	11	11	0	0	0
IS9DOBB01EPC52	1	1	0	0	0
IS9DOBB01A8VMQ	1	1	0	0	0
IS9DOBB01EWL4W	10	10	0	0	0
IS9DOBB01BLSYV	2	2	0	0	0
IS9DOBB01AMEWR	1	1	0	0	0
IS9DOBB01A0RRW	2	2	0	0	0
IS9DOBB01EA26C	1	1	0	0	0
IS9DOBB01EUNJM	1	1	0	0	0
IS9DOBB01DK46K	3	3	0	0	0
IS9DOBB01A3KGZ	2	2	0	0	0
IS9DOBB01CRBHC	3	3	0	0	0
IS9DOBB01DKJJ4	2	2	0	0	0
IS9DOBB01DE9S0	2	2	0	0	0
IS9DOBB01CJOOY	2	2	0	0	0
IS9DOBB01BB7OF	2	2	0	0	0
IS9DOBB01B81KW	1	1	0	0	0
IS9DOBB01DS3EB	1	1	0	0	0
IS9DOBB01CUI99	2	2	0	0	0
IS9DOBB01AGPVV	1	1	0	0	0
IS9DOBB01BOXOZ	1	1	0	0	0
IS9DOBB01DMEZZ	4	4	0	0	0
IS9DOBB01B8WZV	3	3	0	0	0
IS9DOBB01EY13Z	1	1	0	0	0
IS9DOBB01BMSMW	1	1	0	0	0
IS9DOBB01DOLU6	1	1	0	0	0
IS9DOBB01AUA39	2	2	0	0	0
IS9DOBB01AXHBP	1	1	0	0	0
IS9DOBB01C8B21	1	1	0	0	0
IS9DOBB01D7NDI	2	2	0	0	0
IS9DOBB01AK1KU	3	3	0	0	0
IS9DOBB01DYYCW	2	2	0	0	0
IS9DOBB01BIG27	3	3	0	0	0
IS9DOBB01ATJZT	1	1	0	0	0
IS9DOBB01BGCRO	2	2	0	0	0
IS9DOBB01CB5RG	1	1	0	0	0
IS9DOBB01DS1NT	1	1	0	0	0
IS9DOBB01C9068	1	1	0	0	0
IS9DOBB01D5AXZ	1	1	0	0	0
IS9DOBB01C222G	1	1	0	0	0
IS9DOBB01A6TS6	1	1	0	0	0
IS9DOBB01ETJ8T	1	1	0	0	0
IS9DOBB01DJBDQ	5	5	0	0	0
IS9DOBB01EE8EH	1	1	0	0	0
IS9DOBB01B05JU	2	2	0	0	0
IS9DOBB01AVUVH	1	1	0	0	0
IS9DOBB01CO8HP	1	1	0	0	0
IS9DOBB01BMJ1Y	2	2	0	0	0
IS9DOBB01BNV6J	8	8	0	0	0
IS9DOBB01CJU1E	1	1	0	0	0
IS9DOBB01B5DJV	1	1	0	0	0
IS9DOBB01DLNBJ	2	2	0	0	0
IS9DOBB01A18TQ	1	1	0	0	0
IS9DOBB01BGWK7	1	1	0	0	0
IS9DOBB01A9E8Y	1	1	0	0	0
IS9DOBB01DW22G	1	1	0	0	0
IS9DOBB01BV06G	1	1	0	0	0
IS9DOBB01DS2VT	1	1	0	0	0
IS9DOBB01ES3HH	6	6	0	0	0
IS9DOBB01B44U0	1	1	0	0	0
IS9DOBB01BGI10	15	15	0	0	0
IS9DOBB01CS2P0	2	2	0	0	0
IS9DOBB01B4DP8	1	1	0	0	0
IS9DOBB01DYM6V	32	32	0	0	0
IS9DOBB01DD6RF	1	1	0	0	0
IS9DOBB01EV0B6	1	1	0	0	0
IS9DOBB01AYAWS	3	3	0	0	0
IS9DOBB01BKOVL	1	1	0	0	0
IS9DOBB01BWCTS	2	2	0	0	0
IS9DOBB01EAFDE	3	3	0	0	0
IS9DOBB01AEMYY	1	1	0	0	0
IS9DOBB01A8W9Y	3	3	0	0	0
IS9DOBB01C6P4D	2	2	0	0	0
IS9DOBB01D76LQ	4	4	0	0	0
IS9DOBB01C4BTB	1	1	0	0	0
IS9DOBB01A1OY6	2	2	0	0	0
IS9DOBB01DJL1A	2	2	0	0	0
IS9DOBB01BOHO9	1	1	0	0	0
IS9DOBB01DC8K1	1	1	0	0	0
IS9DOBB01ENTN5	1	1	0	0	0
IS9DOBB01DDGIR	5	5	0	0	0
IS9DOBB01A9ND5	1	1	0	0	0
IS9DOBB01EI7YZ	1	1	0	0	0
IS9DOBB01BJX8S	2	2	0	0	0
IS9DOBB01AP627	1	1	0	0	0
IS9DOBB01AXWP4	6	6	0	0	0
IS9DOBB01BPGD0	2	2	0	0	0
IS9DOBB01DXDA6	1	1	0	0	0
IS9DOBB01CYPTO	2	2	0	0	0
IS9DOBB01CIJSI	1	1	0	0	0
IS9DOBB01ESLMW	1	1	0	0	0
IS9DOBB01CAEMK	3	3	0	0	0
IS9DOBB01BWUWF	1	1	0	0	0
IS9DOBB01ANBCC	1	1	0	0	0
IS9DOBB01BHF25	1	1	0	0	0
IS9DOBB01CS1O6	5	5	0	0	0
IS9DOBB01BOKNM	2	2	0	0	0
IS9DOBB01DB7U3	1	1	0	0	0
IS9DOBB01EDFI1	2	2	0	0	0
IS9DOBB01B5MNS	1	1	0	0	0
IS9DOBB01BA62X	1	1	0	0	0
IS9DOBB01BAALI	1	1	0	0	0
IS9DOBB01B6ZON	2	2	0	0	0
IS9DOBB01ACUWP	1	1	0	0	0
IS9DOBB01CZD4I	2	2	0	0	0
IS9DOBB01D2244	1	1	0	0	0
IS9DOBB01AJDBO	2	2	0	0	0
IS9DOBB01A3KG2	1	1	0	0	0
IS9DOBB01BG52T	2	2	0	0	0
IS9DOBB01BIWPQ	3	3	0	0	0
IS9DOBB01BDMBI	1	1	0	0	0
IS9DOBB01AZU65	1	1	0	0	0
IS9DOBB01ATSNI	14	14	0	0	0
IS9DOBB01D9E2F	1	1	0	0	0
IS9DOBB01C5UPO	1	1	0	0	0
IS9DOBB01ANXMY	1	1	0	0	0
IS9DOBB01DCT42	3	3	0	0	0
IS9DOBB01CFML0	2	2	0	0	0
IS9DOBB01DKFHZ	1	1	0	0	0
IS9DOBB01AXK69	2	2	0	0	0
IS9DOBB01EPS1F	1	1	0	0	0
IS9DOBB01CQUU9	1	1	0	0	0
IS9DOBB01EK8C3	1	1	0	0	0
IS9DOBB01D2KRM	1	1	0	0	0
IS9DOBB01AKOFB	2	2	0	0	0
IS9DOBB01DMR9T	1	1	0	0	0
IS9DOBB01D105L	2	2	0	0	0
IS9DOBB01CBF9C	1	1	0	0	0
IS9DOBB01C9CJZ	1	1	0	0	0
IS9DOBB01D6J9X	1	1	0	0	0
IS9DOBB01DBIW7	3	3	0	0	0
IS9DOBB01BSTX0	3	3	0	0	0
IS9DOBB01CXKU0	1	1	0	0	0
IS9DOBB01BOTIP	13	13	0	0	0
IS9DOBB01BU0I5	1	1	0	0	0
IS9DOBB01BLVM4	5	5	0	0	0
IS9DOBB01EYOY2	1	1	0	0	0
IS9DOBB01DH9X9	5	5	0	0	0
IS9DOBB01CF76G	1	1	0	0	0
IS9DOBB01ENL06	10	10	0	0	0
IS9DOBB01EMQ6I	1	1	0	0	0
IS9DOBB01ENN4U	1	1	0	0	0
IS9DOBB01A1S7O	1	1	0	0	0
IS9DOBB01BQ7S0	3	3	0	0	0
IS9DOBB01EBVAO	2	2	0	0	0
IS9DOBB01CQTE8	1	1	0	0	0
IS9DOBB01D0X84	1	1	0	0	0
IS9DOBB01C31YI	1	1	0	0	0
IS9DOBB01CLYO2	1	1	0	0	0
IS9DOBB01APU62	1	1	0	0	0
IS9DOBB01BTV9T	1	1	0	0	0
IS9DOBB01B72GY	1	1	0	0	0
IS9DOBB01EHYFS	1	1	0	0	0
IS9DOBB01AQ9LF	1	1	0	0	0
IS9DOBB01EQKZ0	1	1	0	0	0
IS9DOBB01CRUCL	1	1	0	0	0
IS9DOBB01AWG29	1	1	0	0	0
IS9DOBB01D7QH7	1	1	0	0	0
IS9DOBB01DBBRL	6	6	0	0	0
IS9DOBB01DC9PZ	5	5	0	0	0
IS9DOBB01B7C0R	1	1	0	0	0
IS9DOBB01A94JN	1	1	0	0	0
IS9DOBB01A6U4O	1	1	0	0	0
IS9DOBB01DXXLE	1	1	0	0	0
